source,source_label,target,target_label,relation,relation_label
vat_tu/905_bep_xao_tu_cong_nghiep_kinh_lom_chao_roi_bep_don,"Bếp xào từ công nghiệp kính lõm, chảo rời - bếp đơn",concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/905_bep_xao_tu_cong_nghiep_kinh_lom_chao_roi_bep_don,"Bếp xào từ công nghiệp kính lõm, chảo rời - bếp đơn",data/price/34_150_000,34.150.000,co_gia,có giá
vat_tu/905_bep_xao_tu_cong_nghiep_kinh_lom_chao_roi_bep_don,"Bếp xào từ công nghiệp kính lõm, chảo rời - bếp đơn",data/unit/chiec,chiếc,co_don_vi_tinh,có đơn vị tính
vat_tu/905_bep_xao_tu_cong_nghiep_kinh_lom_chao_roi_bep_don,"Bếp xào từ công nghiệp kính lõm, chảo rời - bếp đơn",data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/905_bep_xao_tu_cong_nghiep_kinh_lom_chao_roi_bep_don,"Bếp xào từ công nghiệp kính lõm, chảo rời - bếp đơn",data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/905_bep_xao_tu_cong_nghiep_kinh_lom_chao_roi_bep_don,"Bếp xào từ công nghiệp kính lõm, chảo rời - bếp đơn",data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/905_bep_xao_tu_cong_nghiep_kinh_lom_chao_roi_bep_don,"Bếp xào từ công nghiệp kính lõm, chảo rời - bếp đơn",data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/905_bep_xao_tu_cong_nghiep_kinh_lom_chao_roi_bep_don,"Bếp xào từ công nghiệp kính lõm, chảo rời - bếp đơn",data/spec/905.0,"Việt Nam
KT: 800x800x800/1150 mm
+ Đường kính của lõm kính: 400mm
+ Tính năng: Bộ điều khiển có 8 cấp độ chuyển đổi t...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/906_noi_chao_100_lit,Nồi cháo 100 lít,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/906_noi_chao_100_lit,Nồi cháo 100 lít,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/906_noi_chao_100_lit,Nồi cháo 100 lít,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/906_noi_chao_100_lit,Nồi cháo 100 lít,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/906_noi_chao_100_lit,Nồi cháo 100 lít,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/906_noi_chao_100_lit,Nồi cháo 100 lít,data/price/7_683_500,7.683.500,co_gia,có giá
vat_tu/906_noi_chao_100_lit,Nồi cháo 100 lít,data/unit/chiec,chiếc,co_don_vi_tinh,có đơn vị tính
vat_tu/906_noi_chao_100_lit,Nồi cháo 100 lít,data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/906_noi_chao_100_lit,Nồi cháo 100 lít,data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/906_noi_chao_100_lit,Nồi cháo 100 lít,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/906_noi_chao_100_lit,Nồi cháo 100 lít,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/906_noi_chao_100_lit,Nồi cháo 100 lít,data/spec/906.0,"Việt Nam
Nồi nấu cháo bằng điện:
Điện áp: 220v/380V
Công suất: 6 - 8KW
Chất liệu: inox Inox 304
Độ dày inox: 0,8- 1,2...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/907_tu_com_dien_80kg,Tủ cơm điện 80kg,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/907_tu_com_dien_80kg,Tủ cơm điện 80kg,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/907_tu_com_dien_80kg,Tủ cơm điện 80kg,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/907_tu_com_dien_80kg,Tủ cơm điện 80kg,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/907_tu_com_dien_80kg,Tủ cơm điện 80kg,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/907_tu_com_dien_80kg,Tủ cơm điện 80kg,data/price/40_305_600,40.305.600,co_gia,có giá
vat_tu/907_tu_com_dien_80kg,Tủ cơm điện 80kg,data/unit/cai,Cái,co_don_vi_tinh,có đơn vị tính
vat_tu/907_tu_com_dien_80kg,Tủ cơm điện 80kg,data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/907_tu_com_dien_80kg,Tủ cơm điện 80kg,data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/907_tu_com_dien_80kg,Tủ cơm điện 80kg,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/907_tu_com_dien_80kg,Tủ cơm điện 80kg,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/907_tu_com_dien_80kg,Tủ cơm điện 80kg,data/spec/907.0,"Việt Nam
Tủ nấu cơm ( hấp xôi, bánh bao... ) 80 kg 
Kích thước (Dài x Rộng x Cao): 1400x650x1750 mm,Kết cấu: Thân vỏ ...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/908_ban_so_che_thuc_an_song_thit_ca,"Bàn sơ chế thức ăn sống (thịt,cá )",concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/908_ban_so_che_thuc_an_song_thit_ca,"Bàn sơ chế thức ăn sống (thịt,cá )",concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/908_ban_so_che_thuc_an_song_thit_ca,"Bàn sơ chế thức ăn sống (thịt,cá )",concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/908_ban_so_che_thuc_an_song_thit_ca,"Bàn sơ chế thức ăn sống (thịt,cá )",concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/908_ban_so_che_thuc_an_song_thit_ca,"Bàn sơ chế thức ăn sống (thịt,cá )",concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/908_ban_so_che_thuc_an_song_thit_ca,"Bàn sơ chế thức ăn sống (thịt,cá )",data/price/7_150_000,7.150.000,co_gia,có giá
vat_tu/908_ban_so_che_thuc_an_song_thit_ca,"Bàn sơ chế thức ăn sống (thịt,cá )",data/unit/chiec,chiếc,co_don_vi_tinh,có đơn vị tính
vat_tu/908_ban_so_che_thuc_an_song_thit_ca,"Bàn sơ chế thức ăn sống (thịt,cá )",data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/908_ban_so_che_thuc_an_song_thit_ca,"Bàn sơ chế thức ăn sống (thịt,cá )",data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/908_ban_so_che_thuc_an_song_thit_ca,"Bàn sơ chế thức ăn sống (thịt,cá )",data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/908_ban_so_che_thuc_an_song_thit_ca,"Bàn sơ chế thức ăn sống (thịt,cá )",data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/908_ban_so_che_thuc_an_song_thit_ca,"Bàn sơ chế thức ăn sống (thịt,cá )",data/spec/908.0,"Việt Nam
Bàn sơ chế thức ăn sống:
- Vật liệu: Inox 304
– Kích thước (Dài x Rộng x Cao): 1500 x 750 x 800/900 mm
– Đặc...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/909_ban_so_che_thuc_an_song_rau_vo_gao_hoa_qua,"Bàn sơ chế thức ăn sống (rau+ vo gạo,  hoa quả )",concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/909_ban_so_che_thuc_an_song_rau_vo_gao_hoa_qua,"Bàn sơ chế thức ăn sống (rau+ vo gạo,  hoa quả )",concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/909_ban_so_che_thuc_an_song_rau_vo_gao_hoa_qua,"Bàn sơ chế thức ăn sống (rau+ vo gạo,  hoa quả )",concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/909_ban_so_che_thuc_an_song_rau_vo_gao_hoa_qua,"Bàn sơ chế thức ăn sống (rau+ vo gạo,  hoa quả )",concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/909_ban_so_che_thuc_an_song_rau_vo_gao_hoa_qua,"Bàn sơ chế thức ăn sống (rau+ vo gạo,  hoa quả )",concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/909_ban_so_che_thuc_an_song_rau_vo_gao_hoa_qua,"Bàn sơ chế thức ăn sống (rau+ vo gạo,  hoa quả )",data/price/7_150_000,7.150.000,co_gia,có giá
vat_tu/909_ban_so_che_thuc_an_song_rau_vo_gao_hoa_qua,"Bàn sơ chế thức ăn sống (rau+ vo gạo,  hoa quả )",data/unit/chiec,chiếc,co_don_vi_tinh,có đơn vị tính
vat_tu/909_ban_so_che_thuc_an_song_rau_vo_gao_hoa_qua,"Bàn sơ chế thức ăn sống (rau+ vo gạo,  hoa quả )",data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/909_ban_so_che_thuc_an_song_rau_vo_gao_hoa_qua,"Bàn sơ chế thức ăn sống (rau+ vo gạo,  hoa quả )",data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/909_ban_so_che_thuc_an_song_rau_vo_gao_hoa_qua,"Bàn sơ chế thức ăn sống (rau+ vo gạo,  hoa quả )",data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/909_ban_so_che_thuc_an_song_rau_vo_gao_hoa_qua,"Bàn sơ chế thức ăn sống (rau+ vo gạo,  hoa quả )",data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/909_ban_so_che_thuc_an_song_rau_vo_gao_hoa_qua,"Bàn sơ chế thức ăn sống (rau+ vo gạo,  hoa quả )",data/spec/909.0,"Việt Nam
KT: 1500x750x800/900mm
Bàn bếp làm bằng inox 304 chất lượng cao có 1 đợt phẳng phía dưới đựng đồ. Mặt bàn có...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/910_ban_so_che_hoa_qua,Bàn sơ chế hoa quả,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/910_ban_so_che_hoa_qua,Bàn sơ chế hoa quả,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/910_ban_so_che_hoa_qua,Bàn sơ chế hoa quả,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/910_ban_so_che_hoa_qua,Bàn sơ chế hoa quả,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/910_ban_so_che_hoa_qua,Bàn sơ chế hoa quả,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/910_ban_so_che_hoa_qua,Bàn sơ chế hoa quả,data/price/6_680_000,6.680.000,co_gia,có giá
vat_tu/910_ban_so_che_hoa_qua,Bàn sơ chế hoa quả,data/unit/chiec,chiếc,co_don_vi_tinh,có đơn vị tính
vat_tu/910_ban_so_che_hoa_qua,Bàn sơ chế hoa quả,data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/910_ban_so_che_hoa_qua,Bàn sơ chế hoa quả,data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/910_ban_so_che_hoa_qua,Bàn sơ chế hoa quả,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/910_ban_so_che_hoa_qua,Bàn sơ chế hoa quả,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/910_ban_so_che_hoa_qua,Bàn sơ chế hoa quả,data/spec/910.0,"Việt Nam
KT: 1300x750x800/900 mm
Bàn bếp làm bằng inox 304 chất lượng cao có 1 đợt nan phía dưới đựng đồ. Mặt bàn có ...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/911_chau_rua_doi_khu_so_che_hoa_qua,Chậu rửa đôi (khu sơ chế hoa quả ),concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/911_chau_rua_doi_khu_so_che_hoa_qua,Chậu rửa đôi (khu sơ chế hoa quả ),concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/911_chau_rua_doi_khu_so_che_hoa_qua,Chậu rửa đôi (khu sơ chế hoa quả ),concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/911_chau_rua_doi_khu_so_che_hoa_qua,Chậu rửa đôi (khu sơ chế hoa quả ),concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/911_chau_rua_doi_khu_so_che_hoa_qua,Chậu rửa đôi (khu sơ chế hoa quả ),concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/911_chau_rua_doi_khu_so_che_hoa_qua,Chậu rửa đôi (khu sơ chế hoa quả ),data/price/5_920_250,5.920.250,co_gia,có giá
vat_tu/911_chau_rua_doi_khu_so_che_hoa_qua,Chậu rửa đôi (khu sơ chế hoa quả ),data/unit/chiec,chiếc,co_don_vi_tinh,có đơn vị tính
vat_tu/911_chau_rua_doi_khu_so_che_hoa_qua,Chậu rửa đôi (khu sơ chế hoa quả ),data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/911_chau_rua_doi_khu_so_che_hoa_qua,Chậu rửa đôi (khu sơ chế hoa quả ),data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/911_chau_rua_doi_khu_so_che_hoa_qua,Chậu rửa đôi (khu sơ chế hoa quả ),data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/911_chau_rua_doi_khu_so_che_hoa_qua,Chậu rửa đôi (khu sơ chế hoa quả ),data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/911_chau_rua_doi_khu_so_che_hoa_qua,Chậu rửa đôi (khu sơ chế hoa quả ),data/spec/911.0,"Việt Nam
Chậu rửa đôi (khu sơ chế)
 - Vật liệu: Inox 304
 – Kích thước tổng thể (Dài x Rộng x Cao): 1200 x 750 x 800/...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/912_chau_rua_don_ho_lon_khu_so_che,Chậu rửa đơn hố lớn (khu sơ chế ),concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/912_chau_rua_don_ho_lon_khu_so_che,Chậu rửa đơn hố lớn (khu sơ chế ),concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/912_chau_rua_don_ho_lon_khu_so_che,Chậu rửa đơn hố lớn (khu sơ chế ),concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/912_chau_rua_don_ho_lon_khu_so_che,Chậu rửa đơn hố lớn (khu sơ chế ),concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/912_chau_rua_don_ho_lon_khu_so_che,Chậu rửa đơn hố lớn (khu sơ chế ),concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/912_chau_rua_don_ho_lon_khu_so_che,Chậu rửa đơn hố lớn (khu sơ chế ),data/price/5_300_000,5.300.000,co_gia,có giá
vat_tu/912_chau_rua_don_ho_lon_khu_so_che,Chậu rửa đơn hố lớn (khu sơ chế ),data/unit/chiec,chiếc,co_don_vi_tinh,có đơn vị tính
vat_tu/912_chau_rua_don_ho_lon_khu_so_che,Chậu rửa đơn hố lớn (khu sơ chế ),data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/912_chau_rua_don_ho_lon_khu_so_che,Chậu rửa đơn hố lớn (khu sơ chế ),data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/912_chau_rua_don_ho_lon_khu_so_che,Chậu rửa đơn hố lớn (khu sơ chế ),data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/912_chau_rua_don_ho_lon_khu_so_che,Chậu rửa đơn hố lớn (khu sơ chế ),data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/912_chau_rua_don_ho_lon_khu_so_che,Chậu rửa đơn hố lớn (khu sơ chế ),data/spec/912.0,"Việt Nam
Chậu rửa đơn hố lớn (khu sơ chế +rửa bát)
 - Vật liệu: Inox 304
 – Kích thước tổng thể (Dài x Rộng x Cao): 1...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/913_voi_lanh_co_ngong_inox,Vòi lạnh cổ ngỗng inox,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/913_voi_lanh_co_ngong_inox,Vòi lạnh cổ ngỗng inox,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/913_voi_lanh_co_ngong_inox,Vòi lạnh cổ ngỗng inox,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/913_voi_lanh_co_ngong_inox,Vòi lạnh cổ ngỗng inox,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/913_voi_lanh_co_ngong_inox,Vòi lạnh cổ ngỗng inox,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/913_voi_lanh_co_ngong_inox,Vòi lạnh cổ ngỗng inox,data/price/615_000,615.000,co_gia,có giá
vat_tu/913_voi_lanh_co_ngong_inox,Vòi lạnh cổ ngỗng inox,data/unit/chiec,chiếc,co_don_vi_tinh,có đơn vị tính
vat_tu/913_voi_lanh_co_ngong_inox,Vòi lạnh cổ ngỗng inox,data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/913_voi_lanh_co_ngong_inox,Vòi lạnh cổ ngỗng inox,data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/913_voi_lanh_co_ngong_inox,Vòi lạnh cổ ngỗng inox,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/913_voi_lanh_co_ngong_inox,Vòi lạnh cổ ngỗng inox,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/913_voi_lanh_co_ngong_inox,Vòi lạnh cổ ngỗng inox,data/spec/913.0,"Việt Nam
Vòi lạnh inox,có dây rút
  Bộ sản phẩm gồm 1 vòi nước, 1 dây cấp.
 - Chất liệu: Inox 304 
 - Bề mặt: xước 
 ...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/914_ban_ra_do_co_gia_phang_duoi,Bàn ra đồ có giá phẳng dưới,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/914_ban_ra_do_co_gia_phang_duoi,Bàn ra đồ có giá phẳng dưới,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/914_ban_ra_do_co_gia_phang_duoi,Bàn ra đồ có giá phẳng dưới,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/914_ban_ra_do_co_gia_phang_duoi,Bàn ra đồ có giá phẳng dưới,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/914_ban_ra_do_co_gia_phang_duoi,Bàn ra đồ có giá phẳng dưới,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/914_ban_ra_do_co_gia_phang_duoi,Bàn ra đồ có giá phẳng dưới,data/price/7_500_000,7.500.000,co_gia,có giá
vat_tu/914_ban_ra_do_co_gia_phang_duoi,Bàn ra đồ có giá phẳng dưới,data/unit/chiec,chiếc,co_don_vi_tinh,có đơn vị tính
vat_tu/914_ban_ra_do_co_gia_phang_duoi,Bàn ra đồ có giá phẳng dưới,data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/914_ban_ra_do_co_gia_phang_duoi,Bàn ra đồ có giá phẳng dưới,data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/914_ban_ra_do_co_gia_phang_duoi,Bàn ra đồ có giá phẳng dưới,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/914_ban_ra_do_co_gia_phang_duoi,Bàn ra đồ có giá phẳng dưới,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/914_ban_ra_do_co_gia_phang_duoi,Bàn ra đồ có giá phẳng dưới,data/spec/914.0,"""KT: 1800x900x800/900 mm
 - Được làm bằng inox SUS 304
 - Mặt bàn dày 1.0mm, phía dưới lót gỗ MDF
 - Có 1 giá phẳng d...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/915_gia_phang_2_tang_de_gia_vi_tren_ban_ra_do,"Giá phẳng 2 tầng để gia vị, trên bàn ra đồ",concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/915_gia_phang_2_tang_de_gia_vi_tren_ban_ra_do,"Giá phẳng 2 tầng để gia vị, trên bàn ra đồ",concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/915_gia_phang_2_tang_de_gia_vi_tren_ban_ra_do,"Giá phẳng 2 tầng để gia vị, trên bàn ra đồ",concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/915_gia_phang_2_tang_de_gia_vi_tren_ban_ra_do,"Giá phẳng 2 tầng để gia vị, trên bàn ra đồ",concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/915_gia_phang_2_tang_de_gia_vi_tren_ban_ra_do,"Giá phẳng 2 tầng để gia vị, trên bàn ra đồ",concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/915_gia_phang_2_tang_de_gia_vi_tren_ban_ra_do,"Giá phẳng 2 tầng để gia vị, trên bàn ra đồ",data/price/4_620_000,4.620.000,co_gia,có giá
vat_tu/915_gia_phang_2_tang_de_gia_vi_tren_ban_ra_do,"Giá phẳng 2 tầng để gia vị, trên bàn ra đồ",data/unit/chiec,chiếc,co_don_vi_tinh,có đơn vị tính
vat_tu/915_gia_phang_2_tang_de_gia_vi_tren_ban_ra_do,"Giá phẳng 2 tầng để gia vị, trên bàn ra đồ",data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/915_gia_phang_2_tang_de_gia_vi_tren_ban_ra_do,"Giá phẳng 2 tầng để gia vị, trên bàn ra đồ",data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/915_gia_phang_2_tang_de_gia_vi_tren_ban_ra_do,"Giá phẳng 2 tầng để gia vị, trên bàn ra đồ",data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/915_gia_phang_2_tang_de_gia_vi_tren_ban_ra_do,"Giá phẳng 2 tầng để gia vị, trên bàn ra đồ",data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
